year,extension,count
2022,ts,244
2022,html,227
2023,ts,86
2023,html,153
2020,ts,76
2022,json,557
2022,sln,15
2022,dcproj,1
2022,yml,39
2022,md,199
2022,cs,585
2022,csproj,31
2022,swift,102
2022,png,366
2022,pbxproj,5
2022,xcscheme,3
2022,resolved,2
2019,txt,39
2019,md,130
2020,html,172
2020,jpg,37
2020,css,95
2023,json,587
2024,html,440
2024,png,2108
2025,zip,1
2025,md,3
2024,js,238
2024,md,159
2015,js,41
2015,html,26
2020,md,129
2020,go,2
2018,properties,12
2018,xml,150
2018,ser,14
2018,gradle,19
2018,java,416
2020,xml,83
2023,css,84
2023,png,498
2023,jpeg,21
2023,yml,26
2023,js,5163
2022,js,865
2023,md,95
2023,gitignore,20
2022,gitignore,22
2022,example,1
2024,json,328
2017,md,40
2024,css,143
2024,yml,82
2023,yaml,5
2023,py,71
2023,pyc,182
2020,js,110
2015,json,6
2019,json,549
2019,xml,298
2019,js,340
2019,html,172
2019,png,413
2018,gitignore,8
2018,json,600
2018,png,206
2018,js,201
2019,ts,35
2019,scss,10
2019,css,99
2019,map,20
2019,php,51
2019,ico,3
2018,php,105
2018,css,30
2018,scss,14
2018,html,47
2018,ts,36
2022,hpp,4
2022,vs,4
2022,fs,5
2022,cpp,56
2022,h,51
2022,c,1
2022,txt,118
2022,log,2
2022,ninja,2
2022,cmake,3
2022,bin,4
2023,lock,7
2018,md,78
2017,xml,87
2017,java,233
2018,txt,32
2018,jar,2
2018,class,58
2023,zip,2
2020,fs,19
2020,references,8
2020,fsproj,17
2020,json,193
2021,xcscheme,5
2019,swift,7
2021,swift,18
2014,xml,14
2014,project,2
2014,java,187
2014,md,19
2014,apk,3
2014,dex,3
2014,png,146
2014,jar,2
2014,class,35
2022,glb,4
2022,usdz,4
2024,scss,6
2024,jsx,760
2024,jpg,54
2024,avif,5
2024,jpeg,1
2024,pyc,6259
2024,toc,4
2024,txt,1582
2024,pkg,1
2024,pyz,1
2024,py,97
2016,py,26
2016,pdf,1
2016,docx,2
2016,md,24
2026,html,7
2026,js,15
2025,json,26
2025,js,11
2026,json,4
2025,css,4
2026,wasm,1
2023,xml,255
2021,xml,21
2021,ser,1
2022,xml,161
2021,gradle,9
2021,jpg,75
2021,java,560
2021,png,108
2021,aidl,2
2022,java,259
2019,java,1311
2023,java,384
2022,out,3
2022,go,1
2016,swift,60
2021,lock,30
2021,json,177
2020,lock,33
2022,lock,26
2019,vue,391
2019,lock,77
2019,njk,13
2018,njk,1
2017,php,52
2022,jucer,2
2022,pptx,2
2022,jpg,106
2022,css,89
2022,webp,2
2016,js,16
2016,css,17
2016,scss,1
2016,map,1
2016,html,30
2020,properties,13
2020,kt,47
2018,jpg,22
2022,data,6
2022,wasm,6
2022,unity,42
2021,js,247
2021,html,130
2021,css,84
2021,md,113
