year,extension,count
2022,gn,747
2022,chromium,321
2025,cc,5032
2021,cc,2741
2022,cc,5882
2020,h,854
2025,gn,1670
2025,h,1733
2023,cc,2528
2022,h,2962
2023,gn,547
2021,h,1538
2024,cc,2706
2024,h,1067
2023,h,950
2026,cc,1340
2026,gn,257
2026,h,474
2025,filter,65
2025,json,2130
2024,mojom,84
2022,gni,125
2022,mojom,40
2025,grdp,138
2025,grd,74
2024,grdp,90
2024,gn,803
2024,gni,144
2025,yaml,420
2021,xml,28
2023,java,269
2022,java,402
2021,java,261
2025,ts,934
2022,ts,790
2023,ts,448
2024,java,500
2024,json,1805
2024,yaml,198
2024,mm,152
2024,xml,72
2024,spec,13
2024,swift,646
2025,java,870
2022,xtb,1815
2025,mojom,75
2024,filter,47
2025,swift,541
2025,py,69
2024,py,68
2024,xtb,1787
2023,xtb,3266
2025,gni,305
2023,gni,89
2022,xml,38
2023,xml,64
2023,flags,5
2024,flags,12
2021,flags,4
2022,flags,8
2022,py,302
2023,py,82
2023,txt,4
2025,txt,1
2024,ts,382
2022,mm,156
2023,mm,134
2025,mm,352
2024,chromium,108
2022,tsx,736
2024,tsx,387
2024,scss,14
2024,html,17
2023,tsx,367
2023,html,59
2021,css,2
2023,scss,14
2023,swift,218
2022,strings,641
2023,strings,792
2022,swift,433
2020,gn,321
2025,xml,48
2025,flags,26
2026,xml,21
2021,md,60
2024,grd,69
2022,grdp,147
2022,grd,72
2023,grdp,93
2023,grd,63
2025,html,68
2020,cc,1261
2022,json,804
2025,tsx,701
2023,yaml,32
2023,json,782
2022,js,78
2022,json5,16
2022,gitignore,15
2021,gitattributes,3
2021,json,892
2022,gitallowed,1
2021,semgrepignore,1
2021,prettierignore,1
2021,js,104
2022,spec,7
2023,js,106
2025,semgrepignore,1
2023,mojom,39
2022,html,146
2025,js,266
2023,spec,3
2024,gitignore,11
2021,gn,496
2021,ts,304
2022,md,188
2024,strings,224
2023,chromium,148
2025,chromium,100
2024,json5,11
2023,json5,21
2024,css,11
2023,css,10
2022,yaml,32
2024,yml,74
2023,filter,24
2024,md,79
2024,js,150
2026,java,433
2024,svg,5
2021,gni,182
2021,mm,111
2021,tsx,152
2023,jpg,2
2024,png,9
